TUCASEID,weight,race,age,labor_force_status,sex,day,year,category,TULINENO,region,division,state,metro_status,metro_area,county,category_sum_min,category_sum_hour,category_sum_hour_weight
20200606201557,9264683.858083,White,25,Retired,Male,7,2020,socializing,1,Northeast,New England,CT,metropolitan,35300,9,0,0,0
20200606201559,8296241.652903,White,51,Employed-At work,Female,4,2020,socializing,1,Midwest,East North Central,OH,non-metropolitan,0,0,0,0,0
20200606201566,3891679.839598,White,70,Retired,Male,3,2020,socializing,1,West,Pacific,CA,metropolitan,31080,37,0,0,0
20200606201572,3991364.418441,White,57,Employed-At work,Male,1,2020,socializing,1,Midwest,West North Central,SD,metropolitan,0,0,0,0,0
20200606201588,3200285.54801,White,77,Retired,Male,7,2020,socializing,1,Midwest,East North Central,MI,metropolitan,28020,0,0,0,0
20200606201590,6926282.109914,White,40,Employed-At work,Male,7,2020,socializing,1,West,Mountain,AZ,metropolitan,38060,13,0,0,0
20200606201593,1042069.966844,White,40,Retired,Male,1,2020,socializing,1,Midwest,West North Central,KS,metropolitan,48620,0,0,0,0
20200606201599,7451960.400623,Asian,60,Employed-At work,Female,3,2020,socializing,1,West,Pacific,CA,metropolitan,41940,0,0,0,0
20200606201628,4719043.400373,White,66,Retired,Male,7,2020,socializing,1,West,Pacific,WA,metropolitan,42660,0,0,0,0
20200606201655,10914423.137672,White,58,Employed-At work,Male,4,2020,socializing,1,West,Pacific,CA,metropolitan,41860,0,0,0,0
20200606201667,9428958.803741,White,36,Employed-At work,Male,3,2020,socializing,1,South,South Atlantic,NC,metropolitan,16740,0,0,0,0
20200606201685,2899785.921799,White,40,Retired,Female,2,2020,socializing,1,South,South Atlantic,FL,metropolitan,45300,103,0,0,0
20200606201697,2026931.073025,White,80,Retired,Female,7,2020,socializing,1,West,Mountain,ID,metropolitan,17660,0,315,5.25,10641388.13338125
20200606201701,2722114.457759,White,48,Employed-At work,Female,2,2020,socializing,1,South,West South Central,AR,metropolitan,22220,0,0,0,0
20200606201702,6198189.558593,White,66,Employed-At work,Male,6,2020,socializing,1,Northeast,New England,ME,metropolitan,38860,5,0,0,0
20200606201705,12248685.758117,White,66,Retired,Female,4,2020,socializing,1,Midwest,East North Central,MI,metropolitan,34740,121,20,0.3333333333333333,4082895.2527056662
20200606201708,2943140.480149,White,76,Retired,Female,1,2020,socializing,1,South,South Atlantic,FL,metropolitan,45300,103,0,0,0
20200606201718,7500847.064715,Asian,41,Employed-At work,Male,4,2020,socializing,1,West,Pacific,OR,metropolitan,38900,0,0,0,0
20200606201719,2340219.476414,2+ races,32,Employed-At work,Male,1,2020,socializing,1,South,South Atlantic,VA,metropolitan,47900,0,0,0,0
20200606201742,11387961.192382,White,38,Unemployed-Looking,Male,7,2020,socializing,1,Northeast,New England,MA,metropolitan,44140,13,60,1,11387961.192382
20200606201748,3379848.972462,White,33,Employed-At work,Male,7,2020,socializing,1,South,South Atlantic,MD,metropolitan,47900,31,45,0.75,2534886.7293465
20200606201751,7077610.938147,White,41,Retired,Female,4,2020,socializing,1,West,Pacific,WA,metropolitan,38900,0,110,1.8333333333333333,12975620.0532695
20200606201753,3909011.351012,White,70,Employed-At work,Male,2,2020,socializing,1,South,South Atlantic,FL,metropolitan,33100,99,0,0,0
20200606201757,3356649.147938,White,31,Employed-At work,Male,1,2020,socializing,1,Northeast,New England,MA,metropolitan,44140,15,35,0.5833333333333334,1958045.3362971668
20200606201759,6331070.174582,White,58,Employed-At work,Female,1,2020,socializing,1,West,Mountain,AZ,metropolitan,38060,13,0,0,0
20200606201787,1732735.889731,White,76,Retired,Female,1,2020,socializing,NA,NA,NA,NA,NA,NA,NA,60,1,1732735.889731
20200606201790,4576319.337783,White,63,Employed-At work,Female,2,2020,socializing,1,Midwest,East North Central,OH,metropolitan,18140,0,0,0,0
20200606201796,5316079.481372,White,28,Employed-At work,Female,7,2020,socializing,1,South,South Atlantic,SC,metropolitan,16740,0,0,0,0
20200606201800,17549206.64775,White,38,Retired,Female,4,2020,socializing,1,Northeast,New England,MA,metropolitan,14460,17,0,0,0
20200606201817,5352548.896879,White,78,Retired,Female,2,2020,socializing,1,South,East South Central,TN,non-metropolitan,0,0,0,0,0
20200606201840,4201444.548742,White,56,Employed-At work,Male,2,2020,socializing,1,Northeast,Middle Atlantic,NY,metropolitan,35620,81,0,0,0
20200606201861,16575201.477096,White,63,Retired,Female,3,2020,socializing,1,West,Pacific,CA,metropolitan,33700,99,0,0,0
20200606201872,9880167.563662,Black,55,Employed-At work,Female,7,2020,socializing,1,Midwest,East North Central,OH,metropolitan,17460,0,0,0,0
20200606201887,7507339.998185,White,76,Retired,Female,1,2020,socializing,1,South,East South Central,KY,metropolitan,17140,117,0,0,0
20200606201888,6227046.234543,White,28,Employed-At work,Male,1,2020,socializing,1,Midwest,East North Central,WI,metropolitan,33340,0,0,0,0
20200606201901,6467364.192096,White,51,Employed-At work,Female,1,2020,socializing,1,South,West South Central,AR,non-metropolitan,0,0,0,0,0
20200606201903,4799480.524714,White,65,Employed-At work,Male,2,2020,socializing,1,Northeast,New England,MA,metropolitan,14460,9,0,0,0
20200606201905,3744549.723583,White,80,Retired,Male,1,2020,socializing,1,Northeast,Middle Atlantic,NY,metropolitan,45060,67,0,0,0
20200606201918,12575733.838589,White,33,Employed-At work,Female,3,2020,socializing,1,West,Pacific,WA,metropolitan,42660,0,0,0,0
20200606201920,14695650.633981,White,43,Employed-At work,Female,4,2020,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20200606201924,7786821.871636,Asian,45,Employed-At work,Male,1,2020,socializing,1,Northeast,Middle Atlantic,NY,metropolitan,35620,87,110,1.8333333333333333,14275840.097999334
20200606201929,6838752.035221,White,43,Employed-At work,Male,2,2020,socializing,1,South,West South Central,OK,not identified,0,0,0,0,0
20200606201939,9513264.883389,White,57,Retired,Male,3,2020,socializing,1,South,South Atlantic,WV,non-metropolitan,0,0,30,0.5,4756632.4416945
20200606201948,2242460.156607,White,62,Retired,Male,1,2020,socializing,1,West,Mountain,WY,non-metropolitan,0,0,175,2.9166666666666665,6540508.79010375
20200606201960,2876747.733381,White,85,Retired,Female,1,2020,socializing,1,South,South Atlantic,FL,metropolitan,33100,99,0,0,0
20200606201980,11179156.141855,White,80,Retired,Female,6,2020,socializing,1,Northeast,Middle Atlantic,NY,metropolitan,13780,0,0,0,0
20200606201982,4251484.796561,Black,78,Employed-At work,Female,5,2020,socializing,1,Midwest,West North Central,MO,metropolitan,28140,0,0,0,0
20200606201984,5677715.187638,White,60,Employed-Absent,Male,1,2020,socializing,1,South,West South Central,TX,metropolitan,41700,0,0,0,0
20200606201993,8080291.283019,White,30,Employed-At work,Male,3,2020,socializing,1,South,South Atlantic,GA,metropolitan,23580,139,0,0,0
20200606202004,1927680.87766,Black,74,Retired,Female,1,2020,socializing,1,Northeast,Middle Atlantic,NY,metropolitan,35620,47,0,0,0
20200606202027,10471377.117292,White,55,Employed-At work,Male,5,2020,socializing,1,South,South Atlantic,SC,metropolitan,17900,0,120,2,20942754.234584
20200606202042,13384569.599645,White,78,Retired,Male,6,2020,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20200606202076,18360174.970525,White,71,Retired,Female,3,2020,socializing,1,Northeast,Middle Atlantic,NY,metropolitan,35620,103,0,0,0
20200606202084,19763329.828291,White,31,Employed-Absent,Male,2,2020,socializing,1,Northeast,Middle Atlantic,PA,metropolitan,38300,125,0,0,0
20200606202090,12638885.205178,White,68,Employed-At work,Male,3,2020,socializing,1,Northeast,Middle Atlantic,PA,metropolitan,37980,29,0,0,0
20200606202097,29919746.834578,White,55,Retired,Female,2,2020,socializing,1,Midwest,East North Central,OH,non-metropolitan,0,0,0,0,0
20200606202111,3914467.769799,Asian,74,Retired,Male,3,2020,socializing,1,South,West South Central,LA,metropolitan,35380,51,0,0,0
20200606202127,7977614.863592,White,69,Retired,Male,6,2020,socializing,1,Northeast,Middle Atlantic,NJ,metropolitan,45940,21,0,0,0
20200606202144,13152588.624681,Hawaiian/Pacific Islander,62,Retired,Male,2,2020,socializing,1,West,Mountain,NV,metropolitan,29820,3,0,0,0
20200606202148,7223100.447497,White,29,Employed-At work,Male,1,2020,socializing,1,Midwest,West North Central,IA,non-metropolitan,0,0,0,0,0
20200606202167,7975975.323944,White,26,Employed-At work,Female,1,2020,socializing,1,South,West South Central,TX,metropolitan,28660,0,0,0,0
20200606202224,10366310.350239,White,44,Employed-At work,Male,3,2020,socializing,1,West,Pacific,OR,metropolitan,38900,0,15,0.25,2591577.58755975
20200606202237,4723502.649145,Black,46,Employed-At work,Female,2,2020,socializing,1,South,East South Central,MS,metropolitan,27140,0,0,0,0
20200606202248,10851887.276457,White,29,Employed-At work,Female,2,2020,socializing,1,South,South Atlantic,SC,non-metropolitan,0,0,0,0,0
20200606202277,6131905.703758,White,45,Employed-At work,Male,7,2020,socializing,1,West,Pacific,CA,metropolitan,31080,37,60,1,6131905.703758
20200606202279,7961468.65325,White,30,Employed-At work,Female,7,2020,socializing,1,Northeast,New England,VT,non-metropolitan,0,0,0,0,0
20200606202303,14992890.621495,White,29,Employed-At work,Male,4,2020,socializing,1,West,Pacific,CA,metropolitan,31080,37,0,0,0
20200606202310,3407493.788667,White,76,Retired,Male,1,2020,socializing,1,West,Pacific,CA,metropolitan,40140,0,0,0,0
20200606202326,3376095.973374,Black,68,Employed-At work,Male,1,2020,socializing,1,South,South Atlantic,SC,metropolitan,17900,0,0,0,0
20200606202327,8779361.540468,White,34,Retired,Female,1,2020,socializing,1,South,South Atlantic,SC,metropolitan,16740,91,150,2.5,21948403.85117
20200606202343,6493985.825311,White,62,Employed-At work,Female,1,2020,socializing,1,Midwest,West North Central,MO,metropolitan,41180,0,150,2.5,16234964.563277502
20200606202348,5057490.391801,White,72,Retired,Female,5,2020,socializing,1,Midwest,East North Central,IL,metropolitan,0,0,0,0,0
20200606202351,13748805.646793,White,35,Unemployed-On layoff,Male,2,2020,socializing,1,South,South Atlantic,MD,non-metropolitan,0,0,0,0,0
20200606202366,2085031.133204,White,71,Retired,Female,1,2020,socializing,1,West,Pacific,CA,metropolitan,40900,67,0,0,0
20200606202372,17984857.34484,White,47,Employed-At work,Female,4,2020,socializing,1,Northeast,Middle Atlantic,NY,metropolitan,45060,67,45,0.75,13488643.00863
20200606202380,1458560.392187,White,74,Retired,Female,1,2020,socializing,1,Northeast,New England,MA,metropolitan,14460,17,0,0,0
20200704200197,2850496.738517,White,23,Employed-At work,Male,1,2020,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20200704200296,10573933.327233,White,15,Employed-At work,Female,7,2020,socializing,1,Midwest,West North Central,NE,metropolitan,36540,55,0,0,0
20200704200625,21018679.092664,Black,54,Employed-At work,Female,6,2020,socializing,1,Midwest,East North Central,OH,metropolitan,0,0,0,0,0
20200704200805,9097745.837154,Asian,35,Employed-At work,Female,7,2020,socializing,1,West,Pacific,CA,metropolitan,41740,73,2,0.03333333333333333,303258.19457179995
20200704200931,3286695.698599,White,59,Employed-At work,Female,7,2020,socializing,1,West,Pacific,CA,metropolitan,42100,87,0,0,0
20200704200945,7728409.009924,White,66,Employed-At work,Female,7,2020,socializing,1,South,West South Central,TX,metropolitan,26420,0,0,0,0
20200704200947,5350315.591228,White,70,Employed-At work,Male,7,2020,socializing,1,South,South Atlantic,MD,metropolitan,47900,31,0,0,0
20200704201014,5330851.094439,White,58,Employed-At work,Male,7,2020,socializing,1,West,Mountain,AZ,metropolitan,38060,13,49,0.8166666666666667,4353528.39379185
20200704201031,5524735.526015,White,41,Employed-At work,Male,7,2020,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20200704201183,1791664.035595,White,56,Employed-At work,Male,7,2020,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20200704201232,8288742.008067,White,29,Employed-At work,Female,7,2020,socializing,1,South,East South Central,MS,metropolitan,0,0,285,4.75,39371524.53831825
20200704201346,7247194.642976,Black,74,Retired,Male,1,2020,socializing,1,South,East South Central,TN,metropolitan,16860,0,0,0,0
20200704201362,3673887.269652,American Indian,64,Employed-Absent,Male,7,2020,socializing,1,West,Pacific,CA,non-metropolitan,0,0,0,0,0
20200704201421,2815397.202907,White,54,Retired,Male,7,2020,socializing,1,South,East South Central,KY,metropolitan,17140,0,0,0,0
20200704201529,2484509.58186,White,41,Employed-At work,Female,1,2020,socializing,1,South,South Atlantic,NC,metropolitan,20500,0,0,0,0
20200704201544,6794746.57787,White,58,Employed-At work,Female,1,2020,socializing,1,West,Mountain,MT,non-metropolitan,0,0,0,0,0
20200704201565,3413001.403486,Asian,31,Employed-At work,Male,7,2020,socializing,1,West,Mountain,AZ,metropolitan,38060,13,0,0,0
20200704201587,11623055.618316,White,30,Employed-At work,Female,4,2020,socializing,1,Midwest,West North Central,MO,metropolitan,41180,189,0,0,0
20200704201680,1642104.734474,Black,52,Employed-At work,Male,7,2020,socializing,NA,NA,NA,NA,NA,NA,NA,150,2.5,4105261.836185
20200704201712,3726308.785233,White,39,Retired,Female,7,2020,socializing,1,South,South Atlantic,FL,metropolitan,27260,0,0,0,0
20200704201781,2582611.538223,White,54,Employed-At work,Male,7,2020,socializing,1,South,West South Central,TX,metropolitan,12420,0,0,0,0
20200704201955,8822277.183962,White,51,Retired,Male,7,2020,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20200704202064,3800650.725683,White,68,Unemployed-On layoff,Male,7,2020,socializing,1,Midwest,West North Central,MN,metropolitan,33460,0,0,0,0
20200704202139,4587031.446298,White,78,Retired,Male,7,2020,socializing,1,West,Pacific,HI,metropolitan,46520,3,60,1,4587031.446298
20200704202195,2605990.429314,White,62,Retired,Female,1,2020,socializing,1,Northeast,New England,CT,metropolitan,14860,1,0,0,0
20200704202240,5198169.355031,White,85,Retired,Male,7,2020,socializing,1,Northeast,Middle Atlantic,PA,metropolitan,10900,0,0,0,0
20200705200025,11932522.318032,White,65,Employed-Absent,Female,2,2020,socializing,1,South,West South Central,TX,metropolitan,41700,0,275,4.583333333333333,54690727.29098
20200705200063,10257011.577538,Black,47,Employed-At work,Male,7,2020,socializing,1,South,South Atlantic,MD,metropolitan,47900,33,0,0,0
20200705200065,7368978.786953,White,60,Employed-At work,Male,6,2020,socializing,1,West,Pacific,CA,metropolitan,41740,73,0,0,0
20200705200088,3114500.99523,White,24,Unemployed-Looking,Male,1,2020,socializing,1,Midwest,West North Central,IA,metropolitan,0,0,45,0.75,2335875.7464225
20200705200097,21305068.584484,Black,21,Employed-At work,Male,1,2020,socializing,1,South,West South Central,TX,metropolitan,19100,0,0,0,0
20200705200126,5815910.368567,White,23,Employed-At work,Male,7,2020,socializing,1,South,South Atlantic,FL,non-metropolitan,0,0,0,0,0
20200705200176,10799112.688674,White,21,Employed-Absent,Male,7,2020,socializing,1,South,South Atlantic,VA,non-metropolitan,0,0,60,1,10799112.688674
20200705200189,7200415.404847,White,21,Employed-At work,Female,7,2020,socializing,NA,NA,NA,NA,NA,NA,NA,619,10.316666666666666,74284285.5933382
20200705200220,26462389.258048,White,20,Employed-At work,Female,5,2020,socializing,1,West,Pacific,OR,metropolitan,0,0,0,0,0
20200705200229,25780501.646321,White,19,Employed-At work,Female,5,2020,socializing,1,Northeast,New England,VT,non-metropolitan,0,0,0,0,0
20200705200255,7893796.082479,White,20,Employed-At work,Male,1,2020,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20200705200257,5648323.286156,White,22,Employed-At work,Female,7,2020,socializing,1,Northeast,Middle Atlantic,NJ,metropolitan,35620,0,0,0,0
20200705200258,10479427.153437,2+ races,18,Retired,Male,5,2020,socializing,1,West,Pacific,HI,non-metropolitan,0,0,0,0,0
20200705200269,27806270.423227,White,22,Unemployed-Looking,Female,6,2020,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20200705200275,5665395.556905,White,18,Employed-At work,Male,1,2020,socializing,1,Northeast,New England,ME,metropolitan,38860,5,0,0,0
20200705200280,7104079.73769,2+ races,23,Employed-At work,Female,1,2020,socializing,1,Northeast,Middle Atlantic,PA,metropolitan,37980,101,0,0,0
20200705200287,60991461.402861,White,22,Employed-At work,Male,6,2020,socializing,1,Midwest,East North Central,IL,metropolitan,16980,0,0,0,0
20200705200309,8941320.743475,White,18,Retired,Male,1,2020,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20200705200325,8925334.835589,White,17,Employed-At work,Male,1,2020,socializing,1,West,Pacific,CA,metropolitan,41940,0,60,1,8925334.835589
20200705200331,14244756.910444,White,21,Retired,Female,4,2020,socializing,1,South,South Atlantic,NC,metropolitan,27340,133,0,0,0
20200705200518,1921704.619478,White,45,Retired,Female,7,2020,socializing,1,West,Pacific,CA,metropolitan,31080,37,0,0,0
20200705200530,6764139.703513,Black,43,Retired,Female,5,2020,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20200705200532,3382142.409205,White,38,Retired,Female,1,2020,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20200705200555,5140875.157803,White,29,Employed-At work,Female,7,2020,socializing,1,South,East South Central,TN,metropolitan,28940,93,0,0,0
20200705200567,2660017.706139,White,36,Employed-At work,Female,1,2020,socializing,1,Midwest,West North Central,ND,non-metropolitan,0,0,0,0,0
20200705200590,2879396.863725,Asian,69,Retired,Male,7,2020,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20200705200614,2179518.369663,White,41,Employed-At work,Female,1,2020,socializing,1,Northeast,New England,CT,metropolitan,35300,9,0,0,0
20200705200622,36149610.58255,White,26,Unemployed-On layoff,Female,6,2020,socializing,NA,NA,NA,NA,NA,NA,NA,118,1.9666666666666666,71094234.14568165
20200705200646,8338902.692164,White,49,Employed-At work,Male,1,2020,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20200705200652,15819466.331553,White,27,Employed-At work,Male,2,2020,socializing,1,Midwest,West North Central,MN,metropolitan,33460,3,0,0,0
